DVRL,DataOob,text,label,index,beta_shapley,loo
0.54878026,0.6736548542976379,White House Celebrates 25th Anniversary Of National Recovery Month  Paige Lavender,POLITICS,67,8.997975663438957e-05,0.0001138536487403
0.54876804,0.6947981715202332,"Mercer Family Sides With Trump, Distances Itself From Steve Bannon The family is reportedly considering dropping Bannon from his post overseeing Breitbart. Ryan Grenoble",POLITICS,646,0.0001630288382037,0.0001414441655547
0.5487308,0.6853417754173279,"Trump’s '72%' Number From Banned Nations Misstates What’s Going On The refugees from the seven nations had long been in the pipeline, and almost none entered in the week after he signed his order. S.V. Date",POLITICS,683,0.0002033999346153,0.0001245062259593
0.5486589,0.6725193858146667,Nevada Speaker-Elect Steps Down After Racist Writings Emerge  Amanda Terkel,POLITICS,671,-1.3447796872304872e-05,-1.5796291348957325e-05
0.5487407,0.6810508966445923,How One Member Of Congress Gets Away From It All  Matt Sledge,POLITICS,189,0.0001730230161066,0.0002007096538423
0.5488038,0.6879462599754333,Here's A Genius Way To Respond To Anti-Semitism All it requires is some paint and a brush. Lee Moran,RELIGION,622,-8.050806184545578e-05,-8.532781321002325e-05
0.53787744,0.6852363348007202,"Why Do Kettles Whistle? Science Has An Answer The high-pitched note emitted by hot kettles has puzzled scientists for more than a century, but thanks to two steamed-up Ryan Grenoble",SCIENCE,555,0.0001738932992567,0.0001812707406674
0.548671,0.6753894090652466,"Chuck Schumer Says Senate Democrats Are Open To Single-Payer Health Care The Democratic party was ""too cautious"" in the past, he said. Mollie Reilly",POLITICS,59,0.0001641813342818,0.0001737081984078
0.53811026,0.6915854811668396,"Garbage In, Garbage Out:  A Flawed Study Cannot Measure the Value of Mammograms A study denouncing the value of mammography tore through the news cycle last week, leading many women to once again question the need for these breast cancer screenings. What was left out of many of the media reports are serious doubts about the validity of this study. Marisa Weiss, M.D., Contributor
Director of Breast Health Outreach & Breast Radiation Onco...",SCIENCE,416,8.020557455587976e-05,7.044719671056576e-05
0.5486323,0.68392014503479,Obama Takes Stand Against Populist Candidate In French Election His support of centrist Emmanuel Macron is his first endorsement since leaving office. Willa Frej,POLITICS,290,9.530399241784356e-05,8.244165759307975e-05
0.5379652,0.6868743300437927,"The Moon, Venus And Comet Catalina Shine In Beautiful Space Photograph The captivating shot was taken from a farmer's field in Georgia. Lee Moran",SCIENCE,584,0.0005574390091715,0.0003515530514199
0.54875314,0.6686179041862488,"5 Ways Faith Can Reduce Bullying And Empower Victims “Don't laugh at me, Don't call me names, Don't get your pleasure from my pain. In God's eyes we're all the same, Someday David Briggs, ContributorDavid Briggs writes the Ahead of the Trend column on religion ...",RELIGION,919,7.762907663137915e-05,0.0001239496280067
0.53808904,0.6830558180809021,"Female Trainees In The Sciences Report Harassment And Assault Our main findings -- that women trainees were disproportionately targeted for abuse, and that targets generally felt they had few avenues to report or resolve these problems -- suggest that at least some science field sites are neither safe nor inclusive. Julienne Rutherford, Kate Clancy, Robin G. Nelson, and Katie Hinde, Contributors",SCIENCE,546,-1.877207969374261e-05,-1.597261873342859e-05
0.54873765,0.6953821778297424,"European Mars Mission Suspended For This Year, Due To War In Ukraine The European Space Agency confirmed Thursday that it’s indefinitely suspending its ExoMars rover mission with partner Roscosmos, Russia’s state space corporation. John Leicester, AP",POLITICS,762,-1.0029866626007264e-05,-8.994671095496898e-06
0.54874504,0.6745227575302124,Twitter Critics Mock CPAC For 'Formally Not Inviting' Mitt Romney After Witness Vote One suggests the Conservative Political Action Conference might want to fill his imagined empty seat with a white supremacist. Mary Papenfuss,POLITICS,404,-3.475686357751906e-05,-2.447142535144664e-05
0.5485774,0.6820656061172485,Elizabeth Warren Calls Out Senate Republicans' Hypocrisy On Trump Republicans are criticizing Donald Trump while keeping a Supreme Court seat open in hopes he'll become president. Mollie Reilly,POLITICS,118,0.0001362948540467,0.0002703338110208
0.5486628,0.69050532579422,Pennsylvania's Congressional Delegation Will No Longer Be All Men It looks like at least one woman will be heading to Washington from the state. Amanda Terkel,POLITICS,294,0.000164434555306,0.0001903250342933
0.53794676,0.698668360710144,A CD Shattering Into Smithereens Is Surprisingly Stunning  Macrina Cooper-White,SCIENCE,268,-1.505353402661366e-05,-4.000838598128276e-05
0.5485426,0.6666440367698669,Ben Carson Thinks The Typical Democrat Is 'Uninformed' He said it while attacking Hillary Clinton. Samantha Lachman,POLITICS,344,0.0003105644301147,0.0002446068990835
0.53792757,0.6961469650268555,Scientists May Have Found 'Internal Fountain Of Youth'  David Freeman,SCIENCE,978,0.0002863815019214,0.0002464652747118
0.53800595,0.6871048808097839,The Best Astronomy Photos Of 2016 Are Simply Stellar See for yourself! David Freeman,SCIENCE,691,7.320178976289495e-05,5.556166357223447e-05
0.53811026,0.6908854842185974,"The Incredible Story Of How America Saved A National Treasure From Extinction There are few creatures in the world as majestic as the bald eagle. That’s part of the reason that, out of all of the animals ",SCIENCE,948,-5.8793701118734526e-05,-4.62203043436471e-05
0.54871243,0.6880608201026917,Conservative Senate Democrat Who Backs Trump’s Agenda Defeats Progressive Challenger Sen. Joe Manchin of West Virginia has voted with Trump 61 percent of the time. Alexander C. Kaufman,POLITICS,716,0.0001796237859115,0.0002148626961653
0.5487159,0.6704108119010925,"Daily Meditation: Sabbath We all need help maintaining our personal spiritual practice. We hope that these Daily Meditations, prayers and mindful awareness Antonia Blumberg",RELIGION,201,0.0001394183605921,0.0001889428755434
0.54869175,0.6799312829971313,Group Conducts Mass Resignation From LDS Church  Antonia Blumberg,RELIGION,452,0.0003055455273166,0.0002121171140876
0.5380601,0.6847887635231018,"Monster Galaxies Feed Less Off Neighboring Galaxies Over Time, Study Finds Follow Megan Gannon on Twitter and Google+. Follow us @SPACEdotcom, Facebook or Google+. Originally published on SPACE.com Space.com, Space.com",SCIENCE,608,0.0006213514265903,0.0004601410627
0.537938,0.6899500489234924,Mercury Meteorite? Green Space Rock Found In Morocco May Be First From Innermost Planet NWA 7325 has a lower magnetic intensity — the magnetism passed from a cosmic body's magnetic field into a rock — than any ,SCIENCE,369,0.0002577618392242,0.0003803636011023
0.5487326,0.6896479725837708,"Tears For Zakir Khan I reached out to Khan when I was poor. However, he did not reach out to me when he became poor. In fact, I have received Rashidul Bari, ContributorA Servant of Education",RELIGION,991,-3.147612256029369e-05,-3.765148470358248e-05
